signal,price,cash,position,position_value,total_value,daily_pnl,returns,cumulative_returns,drawdown
0.0,4.538000106811523,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.558000087738037,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.577000141143799,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.559000015258789,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.572000026702881,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.521999835968018,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.515999794006348,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.499000072479248,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.494999885559082,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.499000072479248,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.546000003814697,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.559999942779541,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.591000080108643,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.589000225067139,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.589000225067139,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.64300012588501,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
-1.0,4.579999923706055,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.578000068664551,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.584000110626221,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.591000080108643,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.557000160217285,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.539000034332275,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.5289998054504395,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.5980000495910645,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.590000152587891,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.576000213623047,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.589000225067139,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.604000091552734,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.605000019073486,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.626999855041504,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.633999824523926,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.646999835968018,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.659999847412109,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.6620001792907715,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.6479997634887695,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.665999889373779,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.663000106811523,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.651000022888184,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.664000034332275,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.650000095367432,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.64900016784668,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.63100004196167,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.63100004196167,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.645999908447266,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.645999908447266,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.677000045776367,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
-1.0,4.63100004196167,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.616000175476074,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.64300012588501,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.625,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.631999969482422,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.625999927520752,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
0.0,4.605000019073486,1083349.011219466,0,0.0,1083349.011219466,0.0,0.0,0.08334901121946547,-0.01057229524687818
1.0,4.625,2.87234446615912,234003,1082263.875,1082266.7473444662,-1082.263874999946,-0.0009989983502931565,0.0822667473444656,-0.011560731891660873
0.0,4.633999824523926,2.87234446615912,234003,1084369.8609380722,1084372.7332825384,2105.9859380722046,0.00194590284071805,0.08437273328253792,-0.009637325111971655
0.0,4.646999835968018,2.87234446615912,234003,1087411.902616024,1087414.7749604902,3042.0416779518127,0.002805346892800653,0.08741477496048988,-0.006859014259228879
0.0,4.6529998779296875,2.87234446615912,234003,1088815.9304351807,1088818.8027796468,1404.0278191566467,0.0012911612491266489,0.0888188027796466,-0.005576709103521057
0.0,4.668000221252441,2.87234446615912,234003,1092326.055773735,1092328.9281182012,3510.1253385543823,0.003223791993298919,0.09232892811820093,-0.0023708952603789884
0.0,4.678999900817871,2.87234446615912,234003,1094900.0137910843,1094902.8861355504,2573.958017349243,0.002356394627196723,0.09490288613555031,-2.0087398035506647e-05
0.0,4.64300012588501,2.87234446615912,234003,1086475.95845747,1086478.830801936,-8424.05533361435,-0.007693883576603722,0.08647883080193597,-0.007713816424537407
0.0,4.632999897003174,2.87234446615912,234003,1084135.8748984337,1084138.7472428998,-2340.083559036255,-0.0021538234272903134,0.08413874724289983,-0.009851025653298786
0.0,4.642000198364258,2.87234446615912,234003,1086241.9724178314,1086244.8447622976,2106.0975193977356,0.0019426457404587705,0.08624484476229766,-0.00792751696586454
0.0,4.6620001792907715,2.87234446615912,234003,1090922.0279545784,1090924.9002990446,4680.055536746979,0.004308472034931565,0.09092490029904465,-0.00365320041608681
-1.0,4.644000053405762,1085626.1068970775,0,0.0,1085626.1068970775,-5298.793401967036,-0.004857156895506254,0.08562610689707761,-0.008492613144001456
0.0,4.642000198364258,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.642000198364258,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.638999938964844,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.630000114440918,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.651000022888184,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.645999908447266,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.644999980926514,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.646999835968018,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.666999816894531,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.724999904632568,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.789000034332275,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.823999881744385,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.885000228881836,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.88100004196167,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.89900016784668,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.879000186920166,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.869999885559082,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.876999855041504,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.89900016784668,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
-1.0,4.860000133514404,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.869999885559082,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.880000114440918,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.978000164031982,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.946000099182129,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.955999851226807,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.966000080108643,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,4.989999771118164,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.0289998054504395,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.125999927520752,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.15500020980835,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.158999919891357,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.230999946594238,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.354000091552734,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.36899995803833,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.388000011444092,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.3480000495910645,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.504000186920166,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
-1.0,5.416999816894531,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.452000141143799,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.460999965667725,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.445000171661377,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.4710001945495605,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.363999843597412,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.23199987411499,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.2870001792907715,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.288000106811523,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.328999996185303,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.294000148773193,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.285999774932861,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.254000186920166,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.26800012588501,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.261000156402588,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.25,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.36899995803833,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.336999893188477,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.328999996185303,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.369999885559082,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.416999816894531,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.415999889373779,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.550000190734863,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.480999946594238,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.492000102996826,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.366000175476074,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.318999767303467,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.3379998207092285,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.334000110626221,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.369999885559082,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
-1.0,5.316999912261963,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.3429999351501465,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.296000003814697,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.3460001945495605,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.323999881744385,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.3979997634887695,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.39900016784668,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.236999988555908,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.267000198364258,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.269000053405762,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.270999908447266,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.2789998054504395,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.283999919891357,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.304999828338623,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.35099983215332,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.375999927520752,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.289999961853027,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.302000045776367,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.270999908447266,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
0.0,5.242000102996826,1085626.1068970775,0,0.0,1085626.1068970775,0.0,0.0,0.08562610689707761,-0.008492613144001456
1.0,5.296999931335449,2.019407928455621,204746,1084539.547941208,1084541.5673491363,-1084.5395479411818,-0.000998999140727208,0.08454156734913632,-0.009483128171495256
0.0,5.298999786376953,2.019407928455621,204746,1084949.0102615356,1084951.029669464,409.4623203277588,0.0003775441464439755,0.08495102966946422,-0.009109164324582482
0.0,5.306000232696533,2.019407928455621,204746,1086382.3236436844,1086384.3430516128,1433.3133821487427,0.0013210857844758728,0.08638434305161291,-0.007800112527604313
0.0,5.340000152587891,2.019407928455621,204746,1093343.6712417603,1093345.6906496887,6961.347598075867,0.006407812891082054,0.09334569064968878,-0.0014422812981285023
0.0,5.364999771118164,2.019407928455621,204746,1098462.2431373596,1098464.262545288,5118.571895599365,0.0046815677231579755,0.09846426254528828,0.0
0.0,5.38100004196167,2.019407928455621,204746,1101738.234591484,1101740.2539994125,3275.9914541244507,0.0029823377653939165,0.10174025399941278,0.0
0.0,5.383999824523926,2.019407928455621,204746,1102352.4280719757,1102354.4474799042,614.1934804916382,0.0005574757555260046,0.10235444747990452,0.0
0.0,5.361999988555908,2.019407928455621,204746,1097848.049656868,1097850.0690647964,-4504.378415107727,-0.004086143459034575,0.09785006906479676,-0.0040861434590346146
0.0,5.396999835968018,2.019407928455621,204746,1105014.1284151077,1105016.1478230362,7166.078758239746,0.006527374693653831,0.10501614782303648,0.0
0.0,5.416999816894531,2.019407928455621,204746,1109109.0445098877,1109111.0639178162,4094.9160947799683,0.0037057522669214915,0.10911106391781655,0.0
0.0,5.446000099182129,2.019407928455621,204746,1115046.7363071442,1115048.7557150726,5937.69179725647,0.00535355925157055,0.115048755715073,0.0
0.0,5.441999912261963,2.019407928455621,204746,1114227.7140359879,1114229.7334439163,-819.022271156311,-0.0007345170038157711,0.11422973344391663,-0.0007345170038157462
0.0,5.505000114440918,2.019407928455621,204746,1127126.7534313202,1127128.7728392486,12899.039395332336,0.011576642597270537,0.12712877283924895,0.0
0.0,5.576000213623047,2.019407928455621,204746,1141663.7397384644,1141665.7591463928,14536.986307144165,0.012897360672042169,0.141665759146393,0.0
0.0,5.572999954223633,2.019407928455621,204746,1141049.448627472,1141051.4680354004,-614.2911109924316,-0.0005380656344214918,0.1410514680354007,-0.0005380656344215214
0.0,5.425000190734863,2.019407928455621,204746,1110747.0890522003,1110749.1084601288,-30302.359575271606,-0.026556523017707945,0.11074910846012909,-0.027080299499723962
0.0,5.421000003814697,2.019407928455621,204746,1109928.066781044,1109930.0861889725,-819.022271156311,-0.0007373602777784871,0.10993008618897271,-0.02779769184034096
0.0,5.394000053405762,2.019407928455621,204746,1104399.934934616,1104401.9543425445,-5528.1318464279175,-0.0049806126667033546,0.10440195434254473,-0.03263985497095917
0.0,5.465000152587891,2.019407928455621,204746,1118936.9212417603,1118938.9406496887,14536.986307144165,0.013162767640879647,0.11893894064968902,-0.019906718156894376
0.0,5.327000141143799,2.019407928455621,204746,1090681.9708986282,1090683.9903065567,-28254.95034313202,-0.02525155691402281,0.09068399030655705,-0.04465559944440697
0.0,5.349999904632568,2.019407928455621,204746,1095391.0804738998,1095393.0998818283,4709.109575271606,0.004317574675271496,0.09539309988182865,-0.04053082865440575
0.0,5.38700008392334,2.019407928455621,204746,1102966.7191829681,1102968.7385908966,7575.638709068298,0.0069159087362205,0.10296873859089706,-0.03389522743016259
0.0,5.394000053405762,2.019407928455621,204746,1104399.934934616,1104401.9543425445,1433.2157516479492,0.0012994164761903626,0.10440195434254496,-0.03263985497095917
0.0,5.435999870300293,2.019407928455621,204746,1112999.2294445038,1113001.2488524322,8599.294509887695,0.007786381105244322,0.11300124885243257,-0.02510762021573864
0.0,5.480000019073486,2.019407928455621,204746,1122008.08390522,1122010.1033131485,9008.854460716248,0.008094199777407995,0.12201010331314865,-0.01721664653229206
0.0,5.505000114440918,2.019407928455621,204746,1127126.7534313202,1127128.7728392486,5118.669526100159,0.004562052971702757,0.12712877283924895,-0.012733136814064794
0.0,5.366000175476074,2.019407928455621,204746,1098667.0719280243,1098669.0913359527,-28459.6815032959,-0.02524971608311055,0.09866909133595314,-0.03766134480777286
0.0,5.327000141143799,2.019407928455621,204746,1090681.9708986282,1090683.9903065567,-7985.101029396057,-0.007267976401963194,0.09068399030655705,-0.04465559944440697
0.0,5.3520002365112305,2.019407928455621,204746,1095800.6404247284,1095802.6598326568,5118.669526100159,0.004693082113235603,0.09580265983265712,-0.04017208972617971
0.0,5.348999977111816,2.019407928455621,204746,1095186.349313736,1095188.3687216644,-614.2911109924316,-0.0005605855264909643,0.09518836872166458,-0.04071015536060123
0.0,5.395999908447266,2.019407928455621,204746,1104809.3972549438,1104811.4166628723,9623.047941207886,0.008786660099796562,0.10481141666287241,-0.03228120155856822
0.0,5.436999797821045,2.019407928455621,204746,1113203.9606046677,1113205.9800125961,8394.563349723816,0.007598186643545057,0.11320598001259641,-0.024928293509543162
0.0,5.473999977111816,2.019407928455621,204746,1120779.599313736,1120781.6187216644,7575.638709068298,0.006805244352875883,0.12078161872166482,-0.018292692285300005
0.0,5.455999851226807,2.019407928455621,204746,1117094.1455392838,1117096.1649472122,-3685.4537744522095,-0.003288288916315163,0.11709616494721264,-0.021520829544323848
0.0,5.442999839782715,2.019407928455621,204746,1114432.4451961517,1114434.4646040802,-2661.700343132019,-0.002382695802431445,0.11443446460408069,-0.023852247756535216
0.0,5.453000068664551,2.019407928455621,204746,1116479.952058792,1116481.9714667206,2047.5068626403809,0.001837260895702686,0.11648197146672112,-0.02205880966291027
0.0,5.513000011444092,2.019407928455621,204746,1128764.700343132,1128766.7197510605,12284.748284339905,0.01100308701644459,0.12876671975106113,-0.011298437648665897
0.0,5.513000011444092,2.019407928455621,204746,1128764.700343132,1128766.7197510605,0.0,0.0,0.12876671975106113,-0.011298437648665897
0.0,5.5370001792907715,2.019407928455621,204746,1133678.6387090683,1133680.6581169968,4913.938365936279,0.004353369283442321,0.13368065811699736,-0.006994254636634108
0.0,5.5229997634887695,2.019407928455621,204746,1130812.1095752716,1130814.1289832,-2866.529133796692,-0.0025285155156108408,0.13081412898320055,-0.009505085070876048
0.0,5.504000186920166,2.019407928455621,204746,1126922.0222711563,1126924.0416790848,-3890.0873041152954,-0.003440076670790382,0.12692404167908533,-0.01291246352026027
0.0,5.538000106811523,2.019407928455621,204746,1133883.3698692322,1133885.3892771606,6961.347598075867,0.006177299747464504,0.1338853892771612,-0.006814927930438633
0.0,5.533999919891357,2.019407928455621,204746,1133064.3475980759,1133066.3670060043,-819.022271156311,-0.0007223148643606958,0.13306636700600483,-0.00753232027105563
0.0,5.5279998779296875,2.019407928455621,204746,1131835.8630065918,1131837.8824145203,-1228.4845914840698,-0.001084212387955863,0.13183788241452077,-0.008608366024063577
0.0,5.534999847412109,2.019407928455621,204746,1133269.0787582397,1133271.0981661682,1433.2157516479492,0.0012662730006796075,0.13327109816616867,-0.007352993564860155
0.0,5.521999835968018,2.019407928455621,204746,1130607.3784151077,1130609.3978230362,-2661.700343132019,-0.002348688100701657,0.1306093978230367,-0.009684411777071524
0.0,5.491000175476074,2.019407928455621,204746,1124260.3219280243,1124262.3413359527,-6347.056487083435,-0.005613836661277127,0.12426234133595337,-0.01524388173247164
0.0,5.500999927520752,2.019407928455621,204746,1126307.7311601639,1126309.7505680923,2047.4092321395874,0.0018211134153143238,0.12630975056809302,-0.013450529154681791
0.0,5.4629998207092285,2.019407928455621,204746,1118527.3612909317,1118529.3806988602,-7780.369869232178,-0.006907842061482539,0.11852938069886076,-0.020265457085120425
1.0,5.501999855041504,2.019407928455621,204746,1126512.4623203278,1126514.4817282562,7985.101029396057,0.007138928281353651,0.12651448172825686,-0.013271202448486315
0.0,5.517000198364258,2.019407928455621,204746,1129583.7226142883,1129585.7420222168,3071.2602939605713,0.0027263389364056145,0.1295857420222173,-0.0105810453080489
0.0,5.4770002365112305,2.019407928455621,204746,1121393.8904247284,1121395.9098326568,-8189.8321895599365,-0.007250297064566591,0.12139590983265736,-0.017754626650878482
0.0,5.513000011444092,2.019407928455621,204746,1128764.700343132,1128766.7197510605,7370.8099184036255,0.0065728881778279735,0.12876671975106113,-0.011298437648665897
0.0,5.541999816894531,2.019407928455621,204746,1134702.2945098877,1134704.3139178162,5937.594166755676,0.005260249139933171,0.1347043139178168,-0.006097621105656732
0.0,5.531000137329102,2.019407928455621,204746,1132450.1541175842,1132452.1735255127,-2252.140392303467,-0.001984781730958174,0.1324521735255133,-0.008070300389642055
0.0,5.611000061035156,2.019407928455621,204746,1148829.818496704,1148831.8379046326,16379.664379119873,0.014463890627828713,0.14883183790463317,0.0
