净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2022-10-19,0.9835,0.9835,-2.27%,开放申购,开放赎回,
2022-10-20,0.9712,0.9712,-1.25%,开放申购,开放赎回,
2022-10-21,0.967,0.967,-0.43%,开放申购,开放赎回,
2022-10-24,0.9079,0.9079,-6.11%,开放申购,开放赎回,
2022-10-25,0.9117,0.9117,0.42%,开放申购,开放赎回,
2022-10-26,0.9191,0.9191,0.81%,开放申购,开放赎回,
2022-10-27,0.924,0.924,0.53%,开放申购,开放赎回,
2022-10-28,0.8929,0.8929,-3.37%,开放申购,开放赎回,
2022-10-31,0.8837,0.8837,-1.03%,开放申购,开放赎回,
2022-11-01,0.9316,0.9316,5.42%,开放申购,开放赎回,
2022-11-02,0.9544,0.9544,2.45%,开放申购,开放赎回,
2022-11-03,0.9299,0.9299,-2.57%,开放申购,开放赎回,
2022-11-04,0.9778,0.9778,5.15%,开放申购,开放赎回,
2022-11-07,1.0002,1.0002,2.29%,开放申购,开放赎回,
2022-11-08,0.9961,0.9961,-0.41%,开放申购,开放赎回,
2022-11-09,0.9853,0.9853,-1.08%,开放申购,开放赎回,
2022-11-10,0.9722,0.9722,-1.33%,开放申购,开放赎回,
2022-11-11,1.0377,1.0377,6.74%,开放申购,开放赎回,
2022-11-14,1.0408,1.0408,0.30%,开放申购,开放赎回,
2022-11-15,1.0746,1.0746,3.25%,开放申购,开放赎回,
2022-11-16,1.0702,1.0702,-0.41%,开放申购,开放赎回,
2022-11-17,1.063,1.063,-0.67%,开放申购,开放赎回,
2022-11-18,1.0652,1.0652,0.21%,开放申购,开放赎回,
2022-11-21,1.0498,1.0498,-1.45%,开放申购,开放赎回,
2022-11-22,1.0449,1.0449,-0.47%,开放申购,开放赎回,
2022-11-23,1.0432,1.0432,-0.16%,开放申购,开放赎回,
2022-11-24,1.0497,1.0497,0.62%,开放申购,开放赎回,
2022-11-25,1.0477,1.0477,-0.19%,开放申购,开放赎回,
2022-11-28,1.0355,1.0355,-1.16%,开放申购,开放赎回,
2022-11-29,1.092,1.092,5.46%,开放申购,开放赎回,
2022-11-30,1.1113,1.1113,1.77%,开放申购,开放赎回,
2022-12-01,1.1129,1.1129,0.14%,开放申购,开放赎回,
2022-12-02,1.1027,1.1027,-0.92%,开放申购,开放赎回,
2022-12-05,1.1466,1.1466,3.98%,开放申购,开放赎回,
2022-12-06,1.1344,1.1344,-1.06%,开放申购,开放赎回,
2022-12-07,1.1011,1.1011,-2.94%,开放申购,开放赎回,
2022-12-08,1.1299,1.1299,2.62%,开放申购,开放赎回,
2022-12-09,1.1554,1.1554,2.26%,开放申购,开放赎回,
2022-12-12,1.1301,1.1301,-2.19%,开放申购,开放赎回,
2022-12-13,1.1424,1.1424,1.09%,开放申购,开放赎回,
2022-12-14,1.1429,1.1429,0.04%,开放申购,开放赎回,
2022-12-15,1.1228,1.1228,-1.76%,开放申购,开放赎回,
2022-12-16,1.1336,1.1336,0.96%,开放申购,开放赎回,
2022-12-19,1.1269,1.1269,-0.59%,开放申购,开放赎回,
2022-12-20,1.1146,1.1146,-1.09%,开放申购,开放赎回,
2022-12-21,1.1139,1.1139,-0.06%,开放申购,开放赎回,
2022-12-22,1.1433,1.1433,2.64%,开放申购,开放赎回,
2022-12-23,1.1387,1.1387,-0.40%,开放申购,开放赎回,
2022-12-26,1.1376,1.1376,-0.10%,暂停申购,暂停赎回,
2022-12-27,1.1338,1.1338,-0.33%,暂停申购,暂停赎回,
2022-12-28,1.154,1.154,1.78%,开放申购,开放赎回,
2022-12-29,1.1474,1.1474,-0.57%,开放申购,开放赎回,
2022-12-30,1.147,1.147,-0.03%,开放申购,开放赎回,
2022-12-31,1.1469,1.1469,-0.01%,开放申购,开放赎回,
2023-01-03,1.1628,1.1628,1.38%,开放申购,开放赎回,
2023-01-04,1.1922,1.1922,2.53%,开放申购,开放赎回,
2023-01-05,1.203,1.203,0.91%,开放申购,开放赎回,
2023-01-06,1.1992,1.1992,-0.32%,开放申购,开放赎回,
2023-01-09,1.2112,1.2112,1.00%,开放申购,开放赎回,
2023-01-10,1.1972,1.1972,-1.16%,开放申购,开放赎回,
2023-01-11,1.205,1.205,0.65%,开放申购,开放赎回,
2023-01-12,1.2076,1.2076,0.22%,开放申购,开放赎回,
2023-01-13,1.2134,1.2134,0.48%,开放申购,开放赎回,
2023-01-16,1.2107,1.2107,-0.22%,开放申购,开放赎回,
2023-01-17,1.2034,1.2034,-0.60%,开放申购,开放赎回,
2023-01-18,1.2134,1.2134,0.83%,开放申购,开放赎回,
2023-01-19,1.2126,1.2126,-0.07%,开放申购,开放赎回,
2023-01-20,1.2328,1.2328,1.67%,开放申购,开放赎回,
2023-01-30,1.2327,1.2327,-0.01%,开放申购,开放赎回,
2023-01-31,1.2191,1.2191,-1.10%,开放申购,开放赎回,
2023-02-01,1.2287,1.2287,0.79%,开放申购,开放赎回,
2023-02-02,1.217,1.217,-0.95%,开放申购,开放赎回,
2023-02-03,1.2043,1.2043,-1.04%,开放申购,开放赎回,
2023-02-06,1.1863,1.1863,-1.49%,开放申购,开放赎回,
2023-02-07,1.1944,1.1944,0.68%,开放申购,开放赎回,
2023-02-08,1.1896,1.1896,-0.40%,开放申购,开放赎回,
2023-02-09,1.2106,1.2106,1.77%,开放申购,开放赎回,
2023-02-10,1.1868,1.1868,-1.97%,开放申购,开放赎回,
2023-02-13,1.1895,1.1895,0.23%,开放申购,开放赎回,
2023-02-14,1.1865,1.1865,-0.25%,开放申购,开放赎回,
2023-02-15,1.1716,1.1716,-1.26%,开放申购,开放赎回,
2023-02-16,1.1863,1.1863,1.25%,开放申购,开放赎回,
2023-02-17,1.1734,1.1734,-1.09%,开放申购,开放赎回,
2023-02-20,1.1834,1.1834,0.85%,开放申购,开放赎回,
2023-02-21,1.1632,1.1632,-1.71%,开放申购,开放赎回,
2023-02-22,1.1597,1.1597,-0.30%,开放申购,开放赎回,
2023-02-23,1.1602,1.1602,0.04%,开放申购,开放赎回,
2023-02-24,1.1395,1.1395,-1.78%,开放申购,开放赎回,
2023-02-27,1.1452,1.1452,0.50%,开放申购,开放赎回,
2023-02-28,1.1358,1.1358,-0.82%,开放申购,开放赎回,
2023-03-01,1.1792,1.1792,3.82%,开放申购,开放赎回,
2023-03-02,1.1621,1.1621,-1.45%,开放申购,开放赎回,
2023-03-03,1.1735,1.1735,0.98%,开放申购,开放赎回,
2023-03-06,1.1729,1.1729,-0.05%,开放申购,开放赎回,
2023-03-07,1.1726,1.1726,-0.03%,开放申购,开放赎回,
2023-03-08,1.152,1.152,-1.76%,开放申购,开放赎回,
2023-03-09,1.1474,1.1474,-0.40%,开放申购,开放赎回,
2023-03-10,1.1141,1.1141,-2.90%,开放申购,开放赎回,
2023-03-13,1.1303,1.1303,1.45%,开放申购,开放赎回,
2023-03-14,1.0988,1.0988,-2.79%,开放申购,开放赎回,
2023-03-15,1.1094,1.1094,0.96%,开放申购,开放赎回,
2023-03-16,1.0977,1.0977,-1.05%,开放申购,开放赎回,
2023-03-17,1.1138,1.1138,1.47%,开放申购,开放赎回,
2023-03-20,1.08,1.08,-3.03%,开放申购,开放赎回,
2023-03-21,1.0957,1.0957,1.45%,开放申购,开放赎回,
2023-03-22,1.1117,1.1117,1.46%,开放申购,开放赎回,
2023-03-23,1.1364,1.1364,2.22%,开放申购,开放赎回,
2023-03-24,1.1238,1.1238,-1.11%,开放申购,开放赎回,
2023-03-27,1.1104,1.1104,-1.19%,开放申购,开放赎回,
2023-03-28,1.1225,1.1225,1.09%,开放申购,开放赎回,
2023-03-29,1.145,1.145,2.00%,开放申购,开放赎回,
2023-03-30,1.1529,1.1529,0.69%,开放申购,开放赎回,
2023-03-31,1.1555,1.1555,0.23%,开放申购,开放赎回,
2023-04-03,1.1571,1.1571,0.14%,开放申购,开放赎回,
2023-04-04,1.1491,1.1491,-0.69%,开放申购,开放赎回,
2023-04-06,1.1524,1.1524,0.29%,开放申购,开放赎回,
2023-04-07,1.1536,1.1536,0.10%,暂停申购,暂停赎回,
2023-04-10,1.1525,1.1525,-0.10%,暂停申购,暂停赎回,
2023-04-11,1.1631,1.1631,0.92%,开放申购,开放赎回,
2023-04-12,1.153,1.153,-0.87%,开放申购,开放赎回,
2023-04-13,1.152,1.152,-0.09%,开放申购,开放赎回,
2023-04-14,1.1559,1.1559,0.34%,开放申购,开放赎回,
2023-04-17,1.1759,1.1759,1.73%,开放申购,开放赎回,
2023-04-18,1.1709,1.1709,-0.43%,开放申购,开放赎回,
2023-04-19,1.1542,1.1542,-1.43%,开放申购,开放赎回,
2023-04-20,1.1592,1.1592,0.43%,开放申购,开放赎回,
2023-04-21,1.1382,1.1382,-1.81%,开放申购,开放赎回,
2023-04-24,1.1333,1.1333,-0.43%,开放申购,开放赎回,
2023-04-25,1.115,1.115,-1.61%,开放申购,开放赎回,
2023-04-26,1.1279,1.1279,1.16%,开放申购,开放赎回,
2023-04-27,1.1318,1.1318,0.35%,开放申购,开放赎回,
2023-04-28,1.1352,1.1352,0.30%,开放申购,开放赎回,
2023-05-04,1.1356,1.1356,0.04%,开放申购,开放赎回,
2023-05-05,1.1418,1.1418,0.55%,开放申购,开放赎回,
2023-05-08,1.156,1.156,1.24%,开放申购,开放赎回,
2023-05-09,1.1338,1.1338,-1.92%,开放申购,开放赎回,
2023-05-10,1.13,1.13,-0.34%,开放申购,开放赎回,
2023-05-11,1.1284,1.1284,-0.14%,开放申购,开放赎回,
2023-05-12,1.1258,1.1258,-0.23%,开放申购,开放赎回,
2023-05-15,1.1469,1.1469,1.87%,开放申购,开放赎回,
2023-05-16,1.1458,1.1458,-0.10%,开放申购,开放赎回,
2023-05-17,1.1264,1.1264,-1.69%,开放申购,开放赎回,
2023-05-18,1.1401,1.1401,1.22%,开放申购,开放赎回,
2023-05-19,1.1322,1.1322,-0.69%,开放申购,开放赎回,
2023-05-22,1.1426,1.1426,0.92%,开放申购,开放赎回,
2023-05-23,1.1321,1.1321,-0.92%,开放申购,开放赎回,
2023-05-24,1.1173,1.1173,-1.31%,开放申购,开放赎回,
2023-05-25,1.0971,1.0971,-1.81%,开放申购,开放赎回,
2023-05-26,1.0996,1.0996,0.23%,暂停申购,暂停赎回,
2023-05-29,1.0861,1.0861,-1.23%,开放申购,开放赎回,
2023-05-30,1.0928,1.0928,0.62%,开放申购,开放赎回,
2023-05-31,1.0717,1.0717,-1.93%,开放申购,开放赎回,
2023-06-01,1.0733,1.0733,0.15%,开放申购,开放赎回,
2023-06-02,1.114,1.114,3.79%,开放申购,开放赎回,
2023-06-05,1.1217,1.1217,0.69%,开放申购,开放赎回,
2023-06-06,1.1239,1.1239,0.20%,开放申购,开放赎回,
2023-06-07,1.1347,1.1347,0.96%,开放申购,开放赎回,
2023-06-08,1.1397,1.1397,0.44%,开放申购,开放赎回,
2023-06-09,1.1438,1.1438,0.36%,开放申购,开放赎回,
2023-06-12,1.1462,1.1462,0.21%,开放申购,开放赎回,
2023-06-13,1.1574,1.1574,0.98%,开放申购,开放赎回,
2023-06-14,1.1532,1.1532,-0.36%,开放申购,开放赎回,
2023-06-15,1.1763,1.1763,2.00%,开放申购,开放赎回,
2023-06-16,1.1872,1.1872,0.93%,开放申购,开放赎回,
2023-06-19,1.1768,1.1768,-0.88%,开放申购,开放赎回,
2023-06-20,1.1673,1.1673,-0.81%,开放申购,开放赎回,
2023-06-21,1.1478,1.1478,-1.67%,开放申购,开放赎回,
2023-06-26,1.1249,1.1249,-2.00%,开放申购,开放赎回,
2023-06-27,1.145,1.145,1.79%,开放申购,开放赎回,
2023-06-28,1.1464,1.1464,0.12%,开放申购,开放赎回,
2023-06-29,1.1342,1.1342,-1.06%,开放申购,开放赎回,
2023-06-30,1.1334,1.1334,-0.07%,开放申购,开放赎回,
2023-07-03,1.1537,1.1537,1.79%,开放申购,开放赎回,
2023-07-04,1.1588,1.1588,0.44%,开放申购,开放赎回,
2023-07-05,1.1414,1.1414,-1.50%,开放申购,开放赎回,
2023-07-06,1.1182,1.1182,-2.03%,开放申购,开放赎回,
2023-07-07,1.1074,1.1074,-0.97%,开放申购,开放赎回,
2023-07-10,1.1116,1.1116,0.38%,开放申购,开放赎回,
2023-07-11,1.1208,1.1208,0.83%,开放申购,开放赎回,
2023-07-12,1.1309,1.1309,0.90%,开放申购,开放赎回,
2023-07-13,1.1558,1.1558,2.20%,开放申购,开放赎回,
2023-07-14,1.157,1.157,0.10%,开放申购,开放赎回,
2023-07-17,1.1578,1.1578,0.07%,暂停申购,暂停赎回,
2023-07-18,1.137,1.137,-1.80%,开放申购,开放赎回,
2023-07-19,1.1337,1.1337,-0.29%,开放申购,开放赎回,
2023-07-20,1.1328,1.1328,-0.08%,开放申购,开放赎回,
2023-07-21,1.1402,1.1402,0.65%,开放申购,开放赎回,
2023-07-24,1.1167,1.1167,-2.06%,开放申购,开放赎回,
2023-07-25,1.1602,1.1602,3.90%,开放申购,开放赎回,
2023-07-26,1.155,1.155,-0.45%,开放申购,开放赎回,
2023-07-27,1.172,1.172,1.47%,开放申购,开放赎回,
2023-07-28,1.1879,1.1879,1.36%,开放申购,开放赎回,
2023-07-31,1.1975,1.1975,0.81%,开放申购,开放赎回,
2023-08-01,1.1927,1.1927,-0.40%,开放申购,开放赎回,
2023-08-02,1.1665,1.1665,-2.20%,开放申购,开放赎回,
2023-08-03,1.1617,1.1617,-0.41%,开放申购,开放赎回,
2023-08-04,1.1665,1.1665,0.41%,开放申购,开放赎回,
2023-08-07,1.1655,1.1655,-0.09%,开放申购,开放赎回,
2023-08-08,1.1485,1.1485,-1.46%,开放申购,开放赎回,
2023-08-09,1.1515,1.1515,0.26%,开放申购,开放赎回,
2023-08-10,1.1516,1.1516,0.01%,开放申购,开放赎回,
2023-08-11,1.142,1.142,-0.83%,开放申购,开放赎回,
2023-08-14,1.1263,1.1263,-1.37%,开放申购,开放赎回,
2023-08-15,1.116,1.116,-0.91%,开放申购,开放赎回,
2023-08-16,1.1044,1.1044,-1.04%,开放申购,开放赎回,
2023-08-17,1.1043,1.1043,-0.01%,开放申购,开放赎回,
2023-08-18,1.0826,1.0826,-1.97%,开放申购,开放赎回,
2023-08-21,1.0631,1.0631,-1.80%,开放申购,开放赎回,
2023-08-22,1.0718,1.0718,0.82%,开放申购,开放赎回,
2023-08-23,1.0752,1.0752,0.32%,开放申购,开放赎回,
2023-08-24,1.0944,1.0944,1.79%,开放申购,开放赎回,
2023-08-25,1.0795,1.0795,-1.36%,开放申购,开放赎回,
2023-08-28,1.0889,1.0889,0.87%,开放申购,开放赎回,
2023-08-29,1.1089,1.1089,1.84%,开放申购,开放赎回,
2023-08-30,1.1082,1.1082,-0.06%,开放申购,开放赎回,
2023-08-31,1.1028,1.1028,-0.49%,开放申购,开放赎回,
2023-09-01,1.103,1.103,0.02%,暂停申购,暂停赎回,
2023-09-04,1.1299,1.1299,2.44%,开放申购,开放赎回,
2023-09-05,1.1089,1.1089,-1.86%,开放申购,开放赎回,
2023-09-06,1.1107,1.1107,0.16%,开放申购,开放赎回,
2023-09-07,1.0975,1.0975,-1.19%,开放申购,开放赎回,
2023-09-08,1.1004,1.1004,0.26%,暂停申购,暂停赎回,
2023-09-11,1.0949,1.0949,-0.50%,开放申购,开放赎回,
2023-09-12,1.0902,1.0902,-0.43%,开放申购,开放赎回,
2023-09-13,1.0887,1.0887,-0.14%,开放申购,开放赎回,
2023-09-14,1.0904,1.0904,0.16%,开放申购,开放赎回,
2023-09-15,1.0968,1.0968,0.59%,开放申购,开放赎回,
2023-09-18,1.082,1.082,-1.35%,开放申购,开放赎回,
2023-09-19,1.087,1.087,0.46%,开放申购,开放赎回,
2023-09-20,1.0801,1.0801,-0.63%,开放申购,开放赎回,
2023-09-21,1.0666,1.0666,-1.25%,开放申购,开放赎回,
2023-09-22,1.0903,1.0903,2.22%,开放申购,开放赎回,
2023-09-25,1.0712,1.0712,-1.75%,开放申购,开放赎回,
2023-09-26,1.0566,1.0566,-1.36%,开放申购,开放赎回,
2023-09-27,1.0639,1.0639,0.69%,开放申购,开放赎回,
2023-09-28,1.0508,1.0508,-1.23%,开放申购,开放赎回,
2023-10-09,1.0578,1.0578,0.67%,开放申购,开放赎回,
2023-10-10,1.0672,1.0672,0.89%,开放申购,开放赎回,
2023-10-11,1.0808,1.0808,1.27%,开放申购,开放赎回,
2023-10-12,1.1001,1.1001,1.79%,开放申购,开放赎回,
2023-10-13,1.0754,1.0754,-2.25%,开放申购,开放赎回,
2023-10-16,1.0659,1.0659,-0.88%,开放申购,开放赎回,
2023-10-17,1.0743,1.0743,0.79%,开放申购,开放赎回,
2023-10-18,1.071,1.071,-0.31%,开放申购,开放赎回,
2023-10-19,1.0455,1.0455,-2.38%,开放申购,开放赎回,
2023-10-20,1.039,1.039,-0.62%,开放申购,开放赎回,
2023-10-23,1.0386,1.0386,-0.04%,暂停申购,暂停赎回,
2023-10-24,1.028,1.028,-1.02%,开放申购,开放赎回,
2023-10-25,1.0339,1.0339,0.57%,开放申购,开放赎回,
2023-10-26,1.0312,1.0312,-0.26%,开放申购,开放赎回,
2023-10-27,1.0518,1.0518,2.00%,开放申购,开放赎回,
2023-10-30,1.0522,1.0522,0.04%,开放申购,开放赎回,
2023-10-31,1.0352,1.0352,-1.62%,开放申购,开放赎回,
2023-11-01,1.0337,1.0337,-0.14%,开放申购,开放赎回,
2023-11-02,1.042,1.042,0.80%,开放申购,开放赎回,
2023-11-03,1.066,1.066,2.30%,开放申购,开放赎回,
2023-11-06,1.084,1.084,1.69%,开放申购,开放赎回,
2023-11-07,1.0672,1.0672,-1.55%,开放申购,开放赎回,
2023-11-08,1.0615,1.0615,-0.53%,开放申购,开放赎回,
2023-11-09,1.0593,1.0593,-0.21%,开放申购,开放赎回,
2023-11-10,1.0426,1.0426,-1.58%,开放申购,开放赎回,
2023-11-13,1.0551,1.0551,1.20%,开放申购,开放赎回,
2023-11-14,1.0533,1.0533,-0.17%,开放申购,开放赎回,
2023-11-15,1.0929,1.0929,3.76%,开放申购,开放赎回,
2023-11-16,1.078,1.078,-1.36%,开放申购,开放赎回,
2023-11-17,1.0577,1.0577,-1.88%,开放申购,开放赎回,
2023-11-20,1.0749,1.0749,1.63%,开放申购,开放赎回,
2023-11-21,1.07,1.07,-0.46%,开放申购,开放赎回,
2023-11-22,1.0675,1.0675,-0.23%,开放申购,开放赎回,
2023-11-23,1.0767,1.0767,0.86%,开放申购,开放赎回,
2023-11-24,1.0558,1.0558,-1.94%,开放申购,开放赎回,
2023-11-27,1.055,1.055,-0.08%,开放申购,开放赎回,
2023-11-28,1.0446,1.0446,-0.99%,开放申购,开放赎回,
2023-11-29,1.022,1.022,-2.16%,开放申购,开放赎回,
2023-11-30,1.0232,1.0232,0.12%,开放申购,开放赎回,
2023-12-01,1.012,1.012,-1.09%,开放申购,开放赎回,
2023-12-04,1.0002,1.0002,-1.17%,开放申购,开放赎回,
2023-12-05,0.9832,0.9832,-1.70%,开放申购,开放赎回,
2023-12-06,0.9906,0.9906,0.75%,开放申购,开放赎回,
2023-12-07,0.9853,0.9853,-0.54%,开放申购,开放赎回,
2023-12-08,0.9837,0.9837,-0.16%,开放申购,开放赎回,
2023-12-11,0.9765,0.9765,-0.73%,开放申购,开放赎回,
2023-12-12,0.9872,0.9872,1.10%,开放申购,开放赎回,
2023-12-13,0.978,0.978,-0.93%,开放申购,开放赎回,
2023-12-14,0.9877,0.9877,0.99%,开放申购,开放赎回,
2023-12-15,1.0081,1.0081,2.07%,开放申购,开放赎回,
2023-12-18,0.9987,0.9987,-0.93%,开放申购,开放赎回,
2023-12-19,0.9933,0.9933,-0.54%,开放申购,开放赎回,
2023-12-20,0.9997,0.9997,0.64%,开放申购,开放赎回,
2023-12-21,0.9998,0.9998,0.01%,开放申购,开放赎回,
2023-12-22,0.9827,0.9827,-1.71%,开放申购,开放赎回,
2023-12-25,0.9825,0.9825,-0.02%,暂停申购,暂停赎回,
2023-12-26,0.9826,0.9826,0.01%,暂停申购,暂停赎回,
2023-12-27,0.9993,0.9993,1.70%,开放申购,开放赎回,
2023-12-28,1.0226,1.0226,2.33%,开放申购,开放赎回,
2023-12-29,1.0202,1.0202,-0.23%,开放申购,开放赎回,
2023-12-31,1.0202,1.0202,0.00%,开放申购,开放赎回,
2024-01-02,1.0048,1.0048,-1.51%,开放申购,开放赎回,
2024-01-03,0.9997,0.9997,-0.51%,开放申购,开放赎回,
2024-01-04,1.0004,1.0004,0.07%,开放申购,开放赎回,
2024-01-05,0.9941,0.9941,-0.63%,开放申购,开放赎回,
2024-01-08,0.976,0.976,-1.82%,开放申购,开放赎回,
2024-01-09,0.9742,0.9742,-0.18%,开放申购,开放赎回,
2024-01-10,0.9686,0.9686,-0.57%,开放申购,开放赎回,
2024-01-11,0.9806,0.9806,1.24%,开放申购,开放赎回,
2024-01-12,0.9768,0.9768,-0.39%,开放申购,开放赎回,
2024-01-15,0.9753,0.9753,-0.15%,开放申购,开放赎回,
2024-01-16,0.9554,0.9554,-2.04%,开放申购,开放赎回,
2024-01-17,0.9219,0.9219,-3.51%,开放申购,开放赎回,
2024-01-18,0.929,0.929,0.77%,开放申购,开放赎回,
2024-01-19,0.9243,0.9243,-0.51%,开放申购,开放赎回,
2024-01-22,0.9039,0.9039,-2.21%,开放申购,开放赎回,
2024-01-23,0.9261,0.9261,2.46%,开放申购,开放赎回,
2024-01-24,0.9563,0.9563,3.26%,开放申购,开放赎回,
2024-01-25,0.9741,0.9741,1.86%,开放申购,开放赎回,
2024-01-26,0.9598,0.9598,-1.47%,开放申购,开放赎回,
2024-01-29,0.9674,0.9674,0.79%,开放申购,开放赎回,
2024-01-30,0.9456,0.9456,-2.25%,开放申购,开放赎回,
2024-01-31,0.9325,0.9325,-1.39%,开放申购,开放赎回,
2024-02-01,0.9371,0.9371,0.49%,开放申购,开放赎回,
2024-02-02,0.9345,0.9345,-0.28%,开放申购,开放赎回,
2024-02-05,0.9337,0.9337,-0.09%,开放申购,开放赎回,
2024-02-06,0.9695,0.9695,3.83%,开放申购,开放赎回,
2024-02-07,0.966,0.966,-0.36%,开放申购,开放赎回,
2024-02-08,0.9547,0.9547,-1.17%,开放申购,开放赎回,
2024-02-19,0.9697,0.9697,1.57%,开放申购,开放赎回,
2024-02-20,0.9754,0.9754,0.59%,开放申购,开放赎回,
2024-02-21,0.9894,0.9894,1.44%,开放申购,开放赎回,
2024-02-22,1.0032,1.0032,1.39%,开放申购,开放赎回,
2024-02-23,1.0024,1.0024,-0.08%,开放申购,开放赎回,
2024-02-26,0.9971,0.9971,-0.53%,开放申购,开放赎回,
2024-02-27,1.0059,1.0059,0.88%,开放申购,开放赎回,
2024-02-28,0.9911,0.9911,-1.47%,开放申购,开放赎回,
2024-02-29,0.9888,0.9888,-0.23%,开放申购,开放赎回,
2024-03-01,0.9935,0.9935,0.48%,开放申购,开放赎回,
2024-03-04,0.9933,0.9933,-0.02%,开放申购,开放赎回,
2024-03-05,0.9691,0.9691,-2.44%,开放申购,开放赎回,
2024-03-06,0.985,0.985,1.64%,开放申购,开放赎回,
2024-03-07,0.9755,0.9755,-0.96%,开放申购,开放赎回,
2024-03-08,0.9827,0.9827,0.74%,开放申购,开放赎回,
2024-03-11,0.996,0.996,1.35%,开放申购,开放赎回,
2024-03-12,1.0248,1.0248,2.89%,开放申购,开放赎回,
2024-03-13,1.0238,1.0238,-0.10%,开放申购,开放赎回,
2024-03-14,1.0175,1.0175,-0.62%,开放申购,开放赎回,
2024-03-15,1.0037,1.0037,-1.36%,开放申购,开放赎回,
2024-03-18,1.0042,1.0042,0.05%,开放申购,开放赎回,
2024-03-19,0.9931,0.9931,-1.11%,开放申购,开放赎回,
2024-03-20,0.9934,0.9934,0.03%,开放申购,开放赎回,
2024-03-21,1.0115,1.0115,1.82%,开放申购,开放赎回,
2024-03-22,0.9917,0.9917,-1.96%,开放申购,开放赎回,
2024-03-25,0.9899,0.9899,-0.18%,开放申购,开放赎回,
2024-03-26,0.9975,0.9975,0.77%,开放申购,开放赎回,
2024-03-27,0.9843,0.9843,-1.32%,开放申购,开放赎回,
2024-03-28,0.9928,0.9928,0.86%,开放申购,开放赎回,
2024-03-29,0.9924,0.9924,-0.04%,暂停申购,暂停赎回,
2024-04-01,0.9922,0.9922,-0.02%,暂停申购,暂停赎回,
2024-04-02,1.0149,1.0149,2.29%,开放申购,开放赎回,
2024-04-03,1.0029,1.0029,-1.18%,开放申购,开放赎回,
2024-04-08,1.0033,1.0033,0.04%,开放申购,开放赎回,
2024-04-09,1.0084,1.0084,0.51%,开放申购,开放赎回,
2024-04-10,1.0264,1.0264,1.79%,开放申购,开放赎回,
2024-04-11,1.0234,1.0234,-0.29%,开放申购,开放赎回,
2024-04-12,1.0018,1.0018,-2.11%,开放申购,开放赎回,
2024-04-15,0.9949,0.9949,-0.69%,开放申购,开放赎回,
2024-04-16,0.9762,0.9762,-1.88%,开放申购,开放赎回,
2024-04-17,0.9762,0.9762,0.00%,开放申购,开放赎回,
2024-04-18,0.9838,0.9838,0.78%,开放申购,开放赎回,
2024-04-19,0.9747,0.9747,-0.92%,开放申购,开放赎回,
2024-04-22,0.9909,0.9909,1.66%,开放申购,开放赎回,
2024-04-23,1.0092,1.0092,1.85%,开放申购,开放赎回,
2024-04-24,1.0304,1.0304,2.10%,开放申购,开放赎回,
2024-04-25,1.036,1.036,0.54%,开放申购,开放赎回,
2024-04-26,1.0572,1.0572,2.05%,开放申购,开放赎回,
2024-04-29,1.0626,1.0626,0.51%,开放申购,开放赎回,
2024-04-30,1.064,1.064,0.13%,开放申购,开放赎回,
2024-05-06,1.1112,1.1112,4.44%,开放申购,开放赎回,
2024-05-07,1.1046,1.1046,-0.59%,开放申购,开放赎回,
2024-05-08,1.0949,1.0949,-0.88%,开放申购,开放赎回,
2024-05-09,1.1104,1.1104,1.42%,开放申购,开放赎回,
2024-05-10,1.1347,1.1347,2.19%,开放申购,开放赎回,
2024-05-13,1.1437,1.1437,0.79%,开放申购,开放赎回,
2024-05-14,1.1425,1.1425,-0.10%,开放申购,开放赎回,
2024-05-15,1.1424,1.1424,-0.01%,暂停申购,暂停赎回,
2024-05-16,1.16,1.16,1.54%,开放申购,开放赎回,
2024-05-17,1.1716,1.1716,1.00%,开放申购,开放赎回,
2024-05-20,1.1764,1.1764,0.41%,开放申购,开放赎回,
2024-05-21,1.1541,1.1541,-1.90%,开放申购,开放赎回,
2024-05-22,1.1519,1.1519,-0.19%,开放申购,开放赎回,
2024-05-23,1.1336,1.1336,-1.59%,开放申购,开放赎回,
2024-05-24,1.1181,1.1181,-1.37%,开放申购,开放赎回,
2024-05-27,1.13,1.13,1.06%,开放申购,开放赎回,
2024-05-28,1.1312,1.1312,0.11%,开放申购,开放赎回,
2024-05-29,1.1118,1.1118,-1.71%,开放申购,开放赎回,
2024-05-30,1.0973,1.0973,-1.30%,开放申购,开放赎回,
2024-05-31,1.0879,1.0879,-0.86%,开放申购,开放赎回,
2024-06-03,1.1062,1.1062,1.68%,开放申购,开放赎回,
2024-06-04,1.1086,1.1086,0.22%,开放申购,开放赎回,
2024-06-05,1.1092,1.1092,0.05%,开放申购,开放赎回,
2024-06-06,1.114,1.114,0.43%,开放申购,开放赎回,
2024-06-07,1.1079,1.1079,-0.55%,开放申购,开放赎回,
2024-06-11,1.0977,1.0977,-0.92%,开放申购,开放赎回,
2024-06-12,1.0863,1.0863,-1.04%,开放申购,开放赎回,
2024-06-13,1.0969,1.0969,0.98%,开放申购,开放赎回,
2024-06-14,1.0873,1.0873,-0.88%,开放申购,开放赎回,
2024-06-17,1.0872,1.0872,-0.01%,开放申购,开放赎回,
2024-06-18,1.0863,1.0863,-0.08%,开放申购,开放赎回,
