净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2011-07-14,1.2117,1.2617,0.80%,开放申购,开放赎回,
2011-07-15,1.2189,1.2689,0.59%,开放申购,开放赎回,
2011-07-18,1.2186,1.2686,-0.02%,开放申购,开放赎回,
2011-07-19,1.2065,1.2565,-0.99%,开放申购,开放赎回,
2011-07-20,1.2077,1.2577,0.10%,开放申购,开放赎回,
2011-07-21,1.1924,1.2424,-1.27%,开放申购,开放赎回,
2011-07-22,1.1963,1.2463,0.33%,开放申购,开放赎回,
2011-07-25,1.1519,1.2019,-3.71%,开放申购,开放赎回,
2011-07-26,1.1566,1.2066,0.41%,开放申购,开放赎回,
2011-07-27,1.1749,1.2249,1.58%,开放申购,开放赎回,
2011-07-28,1.1678,1.2178,-0.60%,开放申购,开放赎回,
2011-07-29,1.1554,1.2054,-1.06%,开放申购,开放赎回,
2011-08-01,1.1591,1.2091,0.32%,开放申购,开放赎回,
2011-08-02,1.1312,1.2012,-0.68%,开放申购,开放赎回,每份派现金0.0200元
2011-08-03,1.1346,1.2046,0.30%,开放申购,开放赎回,
2011-08-04,1.1402,1.2102,0.49%,开放申购,开放赎回,
2011-08-05,1.1192,1.1892,-1.84%,开放申购,开放赎回,
2011-08-08,1.066,1.136,-4.75%,开放申购,开放赎回,
2011-08-09,1.0627,1.1327,-0.31%,开放申购,开放赎回,
2011-08-10,1.077,1.147,1.35%,开放申购,开放赎回,
2011-08-11,1.0948,1.1648,1.65%,开放申购,开放赎回,
2011-08-12,1.1067,1.1767,1.09%,开放申购,开放赎回,
2011-08-15,1.122,1.192,1.38%,开放申购,开放赎回,
2011-08-16,1.1131,1.1831,-0.79%,开放申购,开放赎回,
2011-08-17,1.1085,1.1785,-0.41%,开放申购,开放赎回,
2011-08-18,1.0905,1.1605,-1.62%,开放申购,开放赎回,
2011-08-19,1.0809,1.1509,-0.88%,开放申购,开放赎回,
2011-08-22,1.0736,1.1436,-0.68%,开放申购,开放赎回,
2011-08-23,1.0902,1.1602,1.55%,开放申购,开放赎回,
2011-08-24,1.0885,1.1585,-0.16%,开放申购,开放赎回,
2011-08-25,1.11,1.18,1.98%,开放申购,开放赎回,
2011-08-26,1.1124,1.1824,0.22%,开放申购,开放赎回,
2011-08-29,1.1029,1.1729,-0.85%,开放申购,开放赎回,
2011-08-30,1.0939,1.1639,-0.82%,开放申购,开放赎回,
2011-08-31,1.089,1.159,-0.45%,开放申购,开放赎回,
2011-09-01,1.0807,1.1507,-0.76%,开放申购,开放赎回,
2011-09-02,1.0689,1.1389,-1.09%,开放申购,开放赎回,
2011-09-05,1.044,1.114,-2.33%,开放申购,开放赎回,
2011-09-06,1.0362,1.1062,-0.75%,开放申购,开放赎回,
2011-09-07,1.0596,1.1296,2.26%,开放申购,开放赎回,
2011-09-08,1.0487,1.1187,-1.03%,开放申购,开放赎回,
2011-09-09,1.0425,1.1125,-0.59%,开放申购,开放赎回,
2011-09-13,1.0262,1.0962,-1.56%,开放申购,开放赎回,
2011-09-14,1.0374,1.1074,1.09%,开放申购,开放赎回,
2011-09-15,1.0382,1.1082,0.08%,开放申购,开放赎回,
2011-09-16,1.038,1.108,-0.02%,开放申购,开放赎回,
2011-09-19,1.0185,1.0885,-1.88%,开放申购,开放赎回,
2011-09-20,1.0232,1.0932,0.46%,开放申购,开放赎回,
2011-09-21,1.0521,1.1221,2.82%,开放申购,开放赎回,
2011-09-22,1.0232,1.0932,-2.75%,开放申购,开放赎回,
2011-09-23,1.0153,1.0853,-0.77%,开放申购,开放赎回,
2011-09-26,0.9997,1.0697,-1.54%,开放申购,开放赎回,
2011-09-27,1.0036,1.0736,0.39%,开放申购,开放赎回,
2011-09-28,0.9875,1.0575,-1.60%,开放申购,开放赎回,
2011-09-29,0.9574,1.0274,-3.05%,开放申购,开放赎回,
2011-09-30,0.9541,1.0241,-0.34%,开放申购,开放赎回,
2011-10-10,0.9484,1.0184,-0.60%,开放申购,开放赎回,
2011-10-11,0.9448,1.0148,-0.38%,开放申购,开放赎回,
2011-10-12,0.976,1.046,3.30%,开放申购,开放赎回,
2011-10-13,0.9881,1.0581,1.24%,开放申购,开放赎回,
2011-10-14,0.9842,1.0542,-0.39%,开放申购,开放赎回,
2011-10-17,0.9869,1.0569,0.27%,开放申购,开放赎回,
2011-10-18,0.9587,1.0287,-2.86%,开放申购,开放赎回,
2011-10-19,0.9533,1.0233,-0.56%,开放申购,开放赎回,
2011-10-20,0.9266,0.9966,-2.80%,开放申购,开放赎回,
2011-10-21,0.9104,0.9804,-1.75%,开放申购,开放赎回,
2011-10-24,0.9257,0.9957,1.68%,开放申购,开放赎回,
2011-10-25,0.9507,1.0207,2.70%,开放申购,开放赎回,
2011-10-26,0.9604,1.0304,1.02%,开放申购,开放赎回,
2011-10-27,0.9614,1.0314,0.10%,开放申购,开放赎回,
2011-10-28,0.9825,1.0525,2.19%,开放申购,开放赎回,
2011-10-31,0.9873,1.0573,0.49%,开放申购,开放赎回,
2011-11-01,0.9874,1.0574,0.01%,开放申购,开放赎回,
2011-11-02,1.0045,1.0745,1.73%,开放申购,开放赎回,
2011-11-03,1.0103,1.0803,0.58%,开放申购,开放赎回,
2011-11-04,1.0181,1.0881,0.77%,开放申购,开放赎回,
2011-11-07,1.0142,1.0842,-0.38%,开放申购,开放赎回,
2011-11-08,1.0008,1.0708,-1.32%,开放申购,开放赎回,
2011-11-09,1.0168,1.0868,1.60%,开放申购,开放赎回,
2011-11-10,1.0024,1.0724,-1.42%,开放申购,开放赎回,
2011-11-11,1.0018,1.0718,-0.06%,开放申购,开放赎回,
2011-11-14,1.0246,1.0946,2.28%,开放申购,开放赎回,
2011-11-15,1.0323,1.1023,0.75%,开放申购,开放赎回,
2011-11-16,1.0078,1.0778,-2.37%,开放申购,开放赎回,
2011-11-17,1.0057,1.0757,-0.21%,开放申购,开放赎回,
2011-11-18,0.9785,1.0485,-2.70%,开放申购,开放赎回,
2011-11-21,0.9792,1.0492,0.07%,开放申购,开放赎回,
2011-11-22,0.9772,1.0472,-0.20%,开放申购,开放赎回,
2011-11-23,0.9736,1.0436,-0.37%,开放申购,开放赎回,
2011-11-24,0.9719,1.0419,-0.17%,开放申购,开放赎回,
2011-11-25,0.9662,1.0362,-0.59%,开放申购,开放赎回,
2011-11-28,0.9671,1.0371,0.09%,开放申购,开放赎回,
2011-11-29,0.9824,1.0524,1.58%,开放申购,开放赎回,
2011-11-30,0.9447,1.0147,-3.84%,开放申购,开放赎回,
2011-12-01,0.9628,1.0328,1.92%,开放申购,开放赎回,
2011-12-02,0.9441,1.0141,-1.94%,开放申购,开放赎回,
2011-12-05,0.9145,0.9845,-3.14%,开放申购,开放赎回,
2011-12-06,0.9144,0.9844,-0.01%,开放申购,开放赎回,
2011-12-07,0.9168,0.9868,0.26%,开放申购,开放赎回,
2011-12-08,0.9163,0.9863,-0.05%,开放申购,开放赎回,
2011-12-09,0.9078,0.9778,-0.93%,开放申购,开放赎回,
2011-12-12,0.8965,0.9665,-1.24%,开放申购,开放赎回,
2011-12-13,0.8669,0.9369,-3.30%,开放申购,开放赎回,
2011-12-14,0.8511,0.9211,-1.82%,开放申购,开放赎回,
2011-12-15,0.8289,0.8989,-2.61%,开放申购,开放赎回,
2011-12-16,0.852,0.922,2.79%,开放申购,开放赎回,
2011-12-19,0.8538,0.9238,0.21%,开放申购,开放赎回,
2011-12-20,0.8513,0.9213,-0.29%,开放申购,开放赎回,
2011-12-21,0.8319,0.9019,-2.28%,开放申购,开放赎回,
2011-12-22,0.8215,0.8915,-1.25%,开放申购,开放赎回,
2011-12-23,0.8283,0.8983,0.83%,开放申购,开放赎回,
2011-12-26,0.8237,0.8937,-0.56%,开放申购,开放赎回,
2011-12-27,0.8039,0.8739,-2.40%,开放申购,开放赎回,
2011-12-28,0.7999,0.8699,-0.50%,开放申购,开放赎回,
2011-12-29,0.7999,0.8699,0.00%,开放申购,开放赎回,
2011-12-30,0.8139,0.8839,1.75%,开放申购,开放赎回,
2011-12-31,0.8139,0.8839,0.00%,开放申购,开放赎回,
2012-01-04,0.7938,0.8638,-2.47%,开放申购,开放赎回,
2012-01-05,0.766,0.836,-3.50%,开放申购,开放赎回,
2012-01-06,0.7691,0.8391,0.40%,开放申购,开放赎回,
2012-01-09,0.7987,0.8687,3.85%,开放申购,开放赎回,
2012-01-10,0.83,0.9,3.92%,开放申购,开放赎回,
2012-01-11,0.8303,0.9003,0.04%,开放申购,开放赎回,
2012-01-12,0.8301,0.9001,-0.02%,开放申购,开放赎回,
2012-01-13,0.8036,0.8736,-3.19%,开放申购,开放赎回,
2012-01-16,0.7792,0.8492,-3.04%,开放申购,开放赎回,
2012-01-17,0.8204,0.8904,5.29%,开放申购,开放赎回,
2012-01-18,0.8046,0.8746,-1.93%,开放申购,开放赎回,
2012-01-19,0.8124,0.8824,0.97%,开放申购,开放赎回,
2012-01-20,0.8229,0.8929,1.29%,开放申购,开放赎回,
2012-01-30,0.8173,0.8873,-0.68%,开放申购,开放赎回,
2012-01-31,0.8178,0.8878,0.06%,开放申购,开放赎回,
2012-02-01,0.8111,0.8811,-0.82%,开放申购,开放赎回,
2012-02-02,0.8257,0.8957,1.80%,开放申购,开放赎回,
2012-02-03,0.8386,0.9086,1.56%,开放申购,开放赎回,
2012-02-06,0.8455,0.9155,0.82%,开放申购,开放赎回,
2012-02-07,0.8324,0.9024,-1.55%,开放申购,开放赎回,
2012-02-08,0.8532,0.9232,2.50%,开放申购,开放赎回,
2012-02-09,0.8589,0.9289,0.67%,开放申购,开放赎回,
2012-02-10,0.8633,0.9333,0.51%,开放申购,开放赎回,
2012-02-13,0.8706,0.9406,0.85%,开放申购,开放赎回,
2012-02-14,0.8717,0.9417,0.13%,开放申购,开放赎回,
2012-02-15,0.8841,0.9541,1.42%,开放申购,开放赎回,
2012-02-16,0.8839,0.9539,-0.02%,开放申购,开放赎回,
2012-02-17,0.8812,0.9512,-0.31%,开放申购,开放赎回,
2012-02-20,0.8833,0.9533,0.24%,开放申购,开放赎回,
2012-02-21,0.8935,0.9635,1.15%,开放申购,开放赎回,
2012-02-22,0.9101,0.9801,1.86%,开放申购,开放赎回,
2012-02-23,0.9128,0.9828,0.30%,开放申购,开放赎回,
2012-02-24,0.9259,0.9959,1.44%,开放申购,开放赎回,
2012-02-27,0.9275,0.9975,0.17%,开放申购,开放赎回,
2012-02-28,0.9231,0.9931,-0.47%,开放申购,开放赎回,
2012-02-29,0.9115,0.9815,-1.26%,开放申购,开放赎回,
2012-03-01,0.916,0.986,0.49%,开放申购,开放赎回,
2012-03-02,0.9344,1.0044,2.01%,开放申购,开放赎回,
2012-03-05,0.9353,1.0053,0.10%,开放申购,开放赎回,
2012-03-06,0.9264,0.9964,-0.95%,开放申购,开放赎回,
2012-03-07,0.9199,0.9899,-0.70%,开放申购,开放赎回,
2012-03-08,0.9338,1.0038,1.51%,开放申购,开放赎回,
2012-03-09,0.947,1.017,1.41%,开放申购,开放赎回,
2012-03-12,0.9523,1.0223,0.56%,开放申购,开放赎回,
2012-03-13,0.9614,1.0314,0.96%,开放申购,开放赎回,
2012-03-14,0.9203,0.9903,-4.28%,开放申购,开放赎回,
2012-03-15,0.9098,0.9798,-1.14%,开放申购,开放赎回,
2012-03-16,0.9327,1.0027,2.52%,开放申购,开放赎回,
2012-03-19,0.9424,1.0124,1.04%,开放申购,开放赎回,
2012-03-20,0.923,0.993,-2.06%,开放申购,开放赎回,
2012-03-21,0.9261,0.9961,0.34%,开放申购,开放赎回,
2012-03-22,0.922,0.992,-0.44%,开放申购,开放赎回,
2012-03-23,0.905,0.975,-1.84%,开放申购,开放赎回,
2012-03-26,0.9041,0.9741,-0.10%,开放申购,开放赎回,
2012-03-27,0.9009,0.9709,-0.35%,开放申购,开放赎回,
2012-03-28,0.8627,0.9327,-4.24%,开放申购,开放赎回,
2012-03-29,0.8474,0.9174,-1.77%,开放申购,开放赎回,
2012-03-30,0.8452,0.9152,-0.26%,开放申购,开放赎回,
2012-03-31,0.8452,0.9152,0.00%,开放申购,开放赎回,
2012-04-05,0.872,0.942,3.17%,开放申购,开放赎回,
2012-04-06,0.8772,0.9472,0.60%,开放申购,开放赎回,
2012-04-09,0.8675,0.9375,-1.11%,开放申购,开放赎回,
2012-04-10,0.8771,0.9471,1.11%,开放申购,开放赎回,
2012-04-11,0.88,0.95,0.33%,开放申购,开放赎回,
2012-04-12,0.8973,0.9673,1.97%,开放申购,开放赎回,
2012-04-13,0.9054,0.9754,0.90%,开放申购,开放赎回,
2012-04-16,0.9078,0.9778,0.27%,开放申购,开放赎回,
2012-04-17,0.8951,0.9651,-1.40%,开放申购,开放赎回,
2012-04-18,0.9144,0.9844,2.16%,开放申购,开放赎回,
2012-04-19,0.9123,0.9823,-0.23%,开放申购,开放赎回,
2012-04-20,0.9197,0.9897,0.81%,开放申购,开放赎回,
2012-04-23,0.9094,0.9794,-1.12%,开放申购,开放赎回,
2012-04-24,0.9037,0.9737,-0.63%,开放申购,开放赎回,
2012-04-25,0.916,0.986,1.36%,开放申购,开放赎回,
2012-04-26,0.9116,0.9816,-0.48%,开放申购,开放赎回,
2012-04-27,0.9034,0.9734,-0.90%,开放申购,开放赎回,
2012-05-02,0.9158,0.9858,1.37%,开放申购,开放赎回,
2012-05-03,0.9195,0.9895,0.40%,开放申购,开放赎回,
2012-05-04,0.9251,0.9951,0.61%,开放申购,开放赎回,
2012-05-07,0.9313,1.0013,0.67%,开放申购,开放赎回,
2012-05-08,0.9311,1.0011,-0.02%,开放申购,开放赎回,
2012-05-09,0.9157,0.9857,-1.65%,开放申购,开放赎回,
2012-05-10,0.9189,0.9889,0.35%,开放申购,开放赎回,
2012-05-11,0.9153,0.9853,-0.39%,开放申购,开放赎回,
2012-05-14,0.914,0.984,-0.14%,开放申购,开放赎回,
2012-05-15,0.9132,0.9832,-0.09%,开放申购,开放赎回,
2012-05-16,0.9027,0.9727,-1.15%,开放申购,开放赎回,
2012-05-17,0.9154,0.9854,1.41%,开放申购,开放赎回,
2012-05-18,0.9018,0.9718,-1.49%,开放申购,开放赎回,
2012-05-21,0.9013,0.9713,-0.06%,开放申购,开放赎回,
2012-05-22,0.9148,0.9848,1.50%,开放申购,开放赎回,
2012-05-23,0.9144,0.9844,-0.04%,开放申购,开放赎回,
2012-05-24,0.9073,0.9773,-0.78%,开放申购,开放赎回,
2012-05-25,0.8974,0.9674,-1.09%,开放申购,开放赎回,
2012-05-28,0.9096,0.9796,1.36%,开放申购,开放赎回,
2012-05-29,0.9232,0.9932,1.50%,开放申购,开放赎回,
2012-05-30,0.9248,0.9948,0.17%,开放申购,开放赎回,
2012-05-31,0.9253,0.9953,0.05%,开放申购,开放赎回,
2012-06-01,0.9231,0.9931,-0.24%,开放申购,开放赎回,
2012-06-04,0.8944,0.9644,-3.11%,开放申购,开放赎回,
2012-06-05,0.8936,0.9636,-0.09%,开放申购,开放赎回,
2012-06-06,0.8895,0.9595,-0.46%,开放申购,开放赎回,
2012-06-07,0.8851,0.9551,-0.49%,开放申购,开放赎回,
2012-06-08,0.8811,0.9511,-0.45%,开放申购,开放赎回,
2012-06-11,0.8968,0.9668,1.78%,开放申购,开放赎回,
2012-06-12,0.8918,0.9618,-0.56%,开放申购,开放赎回,
2012-06-13,0.9076,0.9776,1.77%,开放申购,开放赎回,
2012-06-14,0.9024,0.9724,-0.57%,开放申购,开放赎回,
2012-06-15,0.9017,0.9717,-0.08%,开放申购,开放赎回,
2012-06-18,0.9101,0.9801,0.93%,开放申购,开放赎回,
2012-06-19,0.904,0.974,-0.67%,开放申购,开放赎回,
2012-06-20,0.8989,0.9689,-0.56%,开放申购,开放赎回,
2012-06-21,0.8883,0.9583,-1.18%,开放申购,开放赎回,
2012-06-25,0.8654,0.9354,-2.58%,开放申购,开放赎回,
2012-06-26,0.8647,0.9347,-0.08%,开放申购,开放赎回,
2012-06-27,0.8615,0.9315,-0.37%,开放申购,开放赎回,
2012-06-28,0.8502,0.9202,-1.31%,开放申购,开放赎回,
2012-06-29,0.8599,0.9299,1.14%,开放申购,开放赎回,
2012-06-30,0.8599,0.9299,0.00%,开放申购,开放赎回,
2012-07-02,0.8691,0.9391,1.07%,开放申购,开放赎回,
2012-07-03,0.8707,0.9407,0.18%,开放申购,开放赎回,
2012-07-04,0.8665,0.9365,-0.48%,开放申购,开放赎回,
2012-07-05,0.8478,0.9178,-2.16%,开放申购,开放赎回,
2012-07-06,0.864,0.934,1.91%,开放申购,开放赎回,
2012-07-09,0.8435,0.9135,-2.37%,开放申购,开放赎回,
2012-07-10,0.8357,0.9057,-0.92%,开放申购,开放赎回,
2012-07-11,0.8448,0.9148,1.09%,开放申购,开放赎回,
2012-07-12,0.8557,0.9257,1.29%,开放申购,开放赎回,
2012-07-13,0.8523,0.9223,-0.40%,开放申购,开放赎回,
2012-07-16,0.8231,0.8931,-3.43%,开放申购,开放赎回,
2012-07-17,0.8285,0.8985,0.66%,开放申购,开放赎回,
2012-07-18,0.833,0.903,0.54%,开放申购,开放赎回,
2012-07-19,0.8424,0.9124,1.13%,开放申购,开放赎回,
2012-07-20,0.8371,0.9071,-0.63%,开放申购,开放赎回,
2012-07-23,0.8297,0.8997,-0.88%,开放申购,开放赎回,
2012-07-24,0.8352,0.9052,0.66%,开放申购,开放赎回,
2012-07-25,0.8284,0.8984,-0.81%,开放申购,开放赎回,
2012-07-26,0.8213,0.8913,-0.86%,开放申购,开放赎回,
2012-07-27,0.8168,0.8868,-0.55%,开放申购,开放赎回,
2012-07-30,0.8011,0.8711,-1.92%,开放申购,开放赎回,
2012-07-31,0.7873,0.8573,-1.72%,开放申购,开放赎回,
2012-08-01,0.8008,0.8708,1.71%,开放申购,开放赎回,
2012-08-02,0.7959,0.8659,-0.61%,开放申购,开放赎回,
2012-08-03,0.8111,0.8811,1.91%,开放申购,开放赎回,
2012-08-06,0.8293,0.8993,2.24%,开放申购,开放赎回,
2012-08-07,0.8366,0.9066,0.88%,开放申购,开放赎回,
2012-08-08,0.8339,0.9039,-0.32%,开放申购,开放赎回,
2012-08-09,0.8453,0.9153,1.37%,开放申购,开放赎回,
2012-08-10,0.8431,0.9131,-0.26%,开放申购,开放赎回,
2012-08-13,0.8248,0.8948,-2.17%,开放申购,开放赎回,
2012-08-14,0.8322,0.9022,0.90%,开放申购,开放赎回,
2012-08-15,0.823,0.893,-1.11%,开放申购,开放赎回,
2012-08-16,0.8174,0.8874,-0.68%,开放申购,开放赎回,
2012-08-17,0.8174,0.8874,0.00%,开放申购,开放赎回,
2012-08-20,0.818,0.888,0.07%,开放申购,开放赎回,
2012-08-21,0.8289,0.8989,1.33%,开放申购,开放赎回,
2012-08-22,0.8219,0.8919,-0.84%,开放申购,开放赎回,
2012-08-23,0.827,0.897,0.62%,开放申购,开放赎回,
2012-08-24,0.8123,0.8823,-1.78%,开放申购,开放赎回,
2012-08-27,0.793,0.863,-2.38%,开放申购,开放赎回,
2012-08-28,0.797,0.867,0.50%,开放申购,开放赎回,
2012-08-29,0.7919,0.8619,-0.64%,开放申购,开放赎回,
2012-08-30,0.7801,0.8501,-1.49%,开放申购,开放赎回,
2012-08-31,0.7824,0.8524,0.29%,开放申购,开放赎回,
2012-09-03,0.7967,0.8667,1.83%,开放申购,开放赎回,
2012-09-04,0.7883,0.8583,-1.05%,开放申购,开放赎回,
2012-09-05,0.7923,0.8623,0.51%,开放申购,开放赎回,
2012-09-06,0.8009,0.8709,1.09%,开放申购,开放赎回,
2012-09-07,0.8284,0.8984,3.43%,开放申购,开放赎回,
2012-09-10,0.8352,0.9052,0.82%,开放申购,开放赎回,
2012-09-11,0.832,0.902,-0.38%,开放申购,开放赎回,
2012-09-12,0.8381,0.9081,0.73%,开放申购,开放赎回,
2012-09-13,0.8271,0.8971,-1.31%,开放申购,开放赎回,
2012-09-14,0.8291,0.8991,0.24%,开放申购,开放赎回,
2012-09-17,0.8054,0.8754,-2.86%,开放申购,开放赎回,
2012-09-18,0.8021,0.8721,-0.41%,开放申购,开放赎回,
2012-09-19,0.8096,0.8796,0.94%,开放申购,开放赎回,
2012-09-20,0.7873,0.8573,-2.75%,开放申购,开放赎回,
2012-09-21,0.7831,0.8531,-0.53%,开放申购,开放赎回,
2012-09-24,0.7886,0.8586,0.70%,开放申购,开放赎回,
2012-09-25,0.7832,0.8532,-0.68%,开放申购,开放赎回,
2012-09-26,0.7661,0.8361,-2.18%,开放申购,开放赎回,
2012-09-27,0.7824,0.8524,2.13%,开放申购,开放赎回,
2012-09-28,0.7963,0.8663,1.78%,开放申购,开放赎回,
2012-09-30,0.7962,0.8662,-0.01%,开放申购,开放赎回,
2012-10-08,0.7922,0.8622,-0.50%,开放申购,开放赎回,
2012-10-09,0.8116,0.8816,2.45%,开放申购,开放赎回,
2012-10-10,0.819,0.889,0.91%,开放申购,开放赎回,
2012-10-11,0.8074,0.8774,-1.42%,开放申购,开放赎回,
2012-10-12,0.8056,0.8756,-0.22%,开放申购,开放赎回,
2012-10-15,0.8015,0.8715,-0.51%,开放申购,开放赎回,
2012-10-16,0.8038,0.8738,0.29%,开放申购,开放赎回,
2012-10-17,0.8056,0.8756,0.22%,开放申购,开放赎回,
2012-10-18,0.8184,0.8884,1.59%,开放申购,开放赎回,
2012-10-19,0.8161,0.8861,-0.28%,开放申购,开放赎回,
2012-10-22,0.8192,0.8892,0.38%,开放申购,开放赎回,
2012-10-23,0.8098,0.8798,-1.15%,开放申购,开放赎回,
2012-10-24,0.8095,0.8795,-0.04%,开放申购,开放赎回,
2012-10-25,0.802,0.872,-0.93%,开放申购,开放赎回,
2012-10-26,0.7872,0.8572,-1.85%,开放申购,开放赎回,
2012-10-29,0.7861,0.8561,-0.14%,开放申购,开放赎回,
2012-10-30,0.7865,0.8565,0.05%,开放申购,开放赎回,
2012-10-31,0.7882,0.8582,0.22%,开放申购,开放赎回,
2012-11-01,0.8024,0.8724,1.80%,开放申购,开放赎回,
2012-11-02,0.8074,0.8774,0.62%,开放申购,开放赎回,
2012-11-05,0.804,0.874,-0.42%,开放申购,开放赎回,
2012-11-06,0.7988,0.8688,-0.65%,开放申购,开放赎回,
2012-11-07,0.7978,0.8678,-0.13%,开放申购,开放赎回,
2012-11-08,0.779,0.849,-2.36%,开放申购,开放赎回,
2012-11-09,0.776,0.846,-0.39%,开放申购,开放赎回,
2012-11-12,0.7806,0.8506,0.59%,开放申购,开放赎回,
2012-11-13,0.7654,0.8354,-1.95%,开放申购,开放赎回,
2012-11-14,0.7675,0.8375,0.27%,开放申购,开放赎回,
2012-11-15,0.7546,0.8246,-1.68%,开放申购,开放赎回,
2012-11-16,0.7505,0.8205,-0.54%,开放申购,开放赎回,
2012-11-19,0.7521,0.8221,0.21%,开放申购,开放赎回,
2012-11-20,0.7492,0.8192,-0.39%,开放申购,开放赎回,
2012-11-21,0.7566,0.8266,0.99%,开放申购,开放赎回,
2012-11-22,0.747,0.817,-1.27%,开放申购,开放赎回,
2012-11-23,0.7495,0.8195,0.33%,开放申购,开放赎回,
2012-11-26,0.7411,0.8111,-1.12%,开放申购,开放赎回,
2012-11-27,0.716,0.786,-3.39%,开放申购,开放赎回,
2012-11-28,0.7009,0.7709,-2.11%,开放申购,开放赎回,
2012-11-29,0.6946,0.7646,-0.90%,开放申购,开放赎回,
2012-11-30,0.7047,0.7747,1.45%,开放申购,开放赎回,
2012-12-03,0.6886,0.7586,-2.28%,开放申购,开放赎回,
2012-12-04,0.6967,0.7667,1.18%,开放申购,开放赎回,
2012-12-05,0.7211,0.7911,3.50%,开放申购,开放赎回,
2012-12-06,0.7207,0.7907,-0.06%,开放申购,开放赎回,
2012-12-07,0.7364,0.8064,2.18%,开放申购,开放赎回,
2012-12-10,0.7487,0.8187,1.67%,开放申购,开放赎回,
2012-12-11,0.7439,0.8139,-0.64%,开放申购,开放赎回,
2012-12-12,0.7441,0.8141,0.03%,开放申购,开放赎回,
2012-12-13,0.7347,0.8047,-1.26%,开放申购,开放赎回,
2012-12-14,0.7639,0.8339,3.97%,开放申购,开放赎回,
2012-12-17,0.7699,0.8399,0.79%,开放申购,开放赎回,
2012-12-18,0.7686,0.8386,-0.17%,开放申购,开放赎回,
2012-12-19,0.7715,0.8415,0.38%,开放申购,开放赎回,
2012-12-20,0.7738,0.8438,0.30%,开放申购,开放赎回,
2012-12-21,0.7719,0.8419,-0.25%,开放申购,开放赎回,
2012-12-24,0.7758,0.8458,0.51%,开放申购,开放赎回,
2012-12-25,0.7927,0.8627,2.18%,开放申购,开放赎回,
2012-12-26,0.802,0.872,1.17%,开放申购,开放赎回,
2012-12-27,0.7951,0.8651,-0.86%,开放申购,开放赎回,
